N Am
Urban Expansion Rates
regional_all_location
2000 Median,16.636029034277776
2010 Mean,14.197586043636750
2010 Median,13.599943543499998
SE Asia
Population Density
regional_all_location
1970 Mean,10.470367233118763
1970 Median,10.269107928893423
1980 Mean,8.453540448405937
1980 Median,8.398240675582455
1990 Mean,9.636079202116274
1990 Median,9.579968239704165
2000 Mean,9.583024328602017
2000 Median,9.546310448120831
2010 Mean,7.379440105976499
2010 Median,7.363407448546875
N Am
Urban Expansion Rates
regional_above_location
1970 Mean,2.850960283016873
1970 Median,2.839829014615625
1980 Mean,2.894535838168494
1980 Median,2.864935432454167
1990 Mean,2.700321945281371
1990 Median,2.685391109536458
2000 Mean,1.964446314151600
2000 Median,1.931038657825000
CS Am
Urban Expansion Rates
regional_above_location
1970 Mean,2.336208552690735
1970 Median,2.320772813343138
1980 Mean,2.143678304104570
1980 Median,2.131922686091176
1990 Mean,2.162445719316476
1990 Median,2.153308411738236
2000 Mean,1.848755425672500
2000 Median,1.826223219194445
Europe
Urban Expansion Rates
regional_above_location
1970 Mean,2.190209648681428
1970 Median,2.180594437678571
1980 Mean,2.084006678300000
1980 Median,2.061418504785714
1990 Mean,1.727513903850800
1990 Median,1.699766497500000
2000 Mean,2.869761432716472
2000 Median,2.877444768805556
Africa
Urban Expansion Rates
regional_above_location
1970 Mean,4.687813233447136
1970 Median,4.658295789931818
1980 Mean,4.117829606400060
1980 Median,4.088171894530303
1990 Mean,4.100540583341202
1990 Median,4.084554982375000
2000 Mean,5.419733284465266
2000 Median,5.413536434300000
SW Asia
Urban Expansion Rates
regional_above_location
1970 Mean,4.004059153844341
1970 Median,3.951233056605443
1980 Mean,3.417086561939095
1980 Median,3.468961363029762
1990 Mean,3.082281282885635
1990 Median,3.136105523277778
2000 Mean,3.543138826183906
2000 Median,3.547723933698413
SC Asia
Urban Expansion Rates
regional_above_location
1970 Mean,2.850342149000000
1970 Median,2.850342149000000
1980 Mean,2.834538707999999
1980 Median,2.834538708000000
1990 Mean,2.771349225999999
1990 Median,2.771349226000000
2000 Mean,nan
2000 Median,nan
India
Urban Expansion Rates
regional_above_location
1970 Mean,5.053757080789339
1970 Median,5.063027705074020
1980 Mean,4.983793039323164
1980 Median,4.977497408696079
1990 Mean,4.809238717935451
1990 Median,4.804091253398529
2000 Mean,5.205517860602481
2000 Median,5.153377714220587
China
Urban Expansion Rates
regional_above_location
1970 Mean,6.524337916919527
1970 Median,6.474273302699931
1980 Mean,6.415446191626422
1980 Median,6.376024244169530
1990 Mean,5.975712174568534
1990 Median,5.952873688823688
2000 Mean,5.478083113835094
2000 Median,5.487288551988516
E Asia
Urban Expansion Rates
regional_above_location
1970 Mean,0.881883959978111
1970 Median,0.863047221277778
1980 Mean,1.017343567858333
1980 Median,1.021096855833333
1990 Mean,0.961005528390167
1990 Median,0.962000160000000
2000 Mean,0.456209105625400
2000 Median,0.461801490300000
SE Asia
Urban Expansion Rates
regional_above_location
1970 Mean,2.361641953038633
1970 Median,2.372004967925000
1980 Mean,2.372057390994300
1980 Median,2.369125988075000
1990 Mean,2.392845543744400
1990 Median,2.389064951383333
2000 Mean,1.975160468303300
2000 Median,1.956428823550000
N Am
Population Density
regional_above_location
1970 Mean,4.143220352069673
1970 Median,4.040615638040626
1980 Mean,3.126203409607625
1980 Median,3.094384769696875
1990 Mean,2.648555605797422
1990 Median,2.604880300066875
2000 Mean,2.585074371003894
2000 Median,2.536280652694375
2010 Mean,2.562769740553110
2010 Median,2.495501627910000
CS Am
Population Density
regional_above_location
1970 Mean,9.629283192006346
1970 Median,9.591465967163922
1980 Mean,10.986872807595505
1980 Median,10.911991215649998
1990 Mean,11.216889465488913
1990 Median,11.213541386747060
2000 Mean,11.287948752124313
2000 Median,11.320843031808824
2010 Mean,12.083950205774475
2010 Median,12.087203014007407
Europe
Population Density
regional_above_location
1970 Mean,11.319726751953905
1970 Median,11.263919340142859
1980 Mean,10.134078861994167
1980 Median,9.897187129261905
1990 Mean,6.451659653270217
1990 Median,6.359824732625000
2000 Mean,5.796693835421434
2000 Median,5.675404778916667
2010 Mean,4.138793953312217
2010 Median,4.074089433883334
Africa
Population Density
regional_above_location
1970 Mean,17.943769613545847
1970 Median,17.869062976522727
1980 Mean,16.958124965720465
1980 Median,17.007855389992425
1990 Mean,22.787312992676416
1990 Median,22.271367455236110
2000 Mean,18.854432529016695
2000 Median,18.460497342138890
2010 Mean,17.028063279573001
2010 Median,17.037466365749999
SW Asia
Population Density
regional_above_location
1970 Mean,10.797663102695489
1970 Median,10.796585200428572
1980 Mean,12.070660689035078
1980 Median,12.157615422535713
1990 Mean,12.467478798971445
1990 Median,12.174508072698414
2000 Mean,11.326777545118366
2000 Median,11.251838030277778
2010 Mean,13.847473819083428
2010 Median,14.114306691206350
SC Asia
Population Density
regional_above_location
1970 Mean,12.610794500000001
1970 Median,12.610794500000001
1980 Mean,14.698308410000003
1980 Median,14.698308409999999
1990 Mean,13.928280620000001
1990 Median,13.928280619999999
2000 Mean,11.867143929999999
2000 Median,11.867143930000001
2010 Mean,nan
2010 Median,nan
India
Population Density
regional_above_location
1970 Mean,22.930574734090079
1970 Median,22.896423460049018
1980 Mean,21.323357682743829
1980 Median,21.080500179300000
1990 Mean,21.387742614976538
1990 Median,20.874472823124997
2000 Mean,18.891910388518784
2000 Median,18.670920120040687
2010 Mean,15.443161408217041
2010 Median,15.279361956847058
China
Population Density
regional_above_location
1970 Mean,15.770983947518864
1970 Median,15.691330436440687
1980 Mean,9.557691740479699
1980 Median,9.490587750500588
1990 Mean,8.655631341563771
1990 Median,8.544667934478131
2000 Mean,10.286025543277088
2000 Median,10.093559332745766
2010 Mean,8.471598827118237
2010 Median,8.264420458768971
E Asia
Population Density
regional_above_location
1970 Mean,10.420319355313335
1970 Median,10.244391950194446
1980 Mean,13.972966918612666
1980 Median,13.897906025750002
1990 Mean,17.003652707884278
1990 Median,16.882925449597224
2000 Mean,16.907064865946225
2000 Median,16.769980025361111
2010 Mean,14.272276642372416
2010 Median,13.881263640666667
SE Asia
Population Density
regional_above_location
1970 Mean,7.704823231178041
1970 Median,7.611638971751667
1980 Mean,7.770684444182173
1980 Median,7.770050494488334
1990 Mean,8.281839567120167
1990 Median,8.170584558125000
2000 Mean,9.063738530247967
2000 Median,8.986438654983335
2010 Mean,7.362511102730950
2010 Median,7.251757101575000
N Am
Urban Expansion Rates
regional_below_location
1970 Mean,3.654511429560792
1970 Median,3.656327097208000
1980 Mean,3.679061238463832
1980 Median,3.674271903768000
1990 Mean,3.774118561619792
1990 Median,3.760914841392000
2000 Mean,3.258630039691750
2000 Median,3.249070673302083
CS Am
Urban Expansion Rates
regional_below_location
1970 Mean,3.717601168343454
1970 Median,3.693420574954545
1980 Mean,3.332783040241136
1980 Median,3.338447557931818
1990 Mean,4.001709330317884
1990 Median,3.995148979519231
2000 Mean,3.007613511096571
2000 Median,2.909280866642857
Europe
Urban Expansion Rates
regional_below_location
1970 Mean,2.395205637563800
1970 Median,2.377188090237500
1980 Mean,2.143605417821409
1980 Median,2.127105769784091
1990 Mean,1.231718696279286
1990 Median,1.239294618071429
2000 Mean,2.511776823281687
2000 Median,2.483689496046875
Africa
Urban Expansion Rates
regional_below_location
1970 Mean,4.714359481202452
1970 Median,4.700450789928572
1980 Mean,4.770873095740119
1980 Median,4.741618975369048
1990 Mean,4.209515249932452
1990 Median,4.198894462464285
2000 Mean,5.587882938034634
2000 Median,5.582234585633333
SW Asia
Urban Expansion Rates
regional_below_location
1970 Mean,4.879323689169441
1970 Median,4.853636559321428
1980 Mean,4.468947694326893
1980 Median,4.461969947732143
1990 Mean,4.674568904700555
1990 Median,4.647019239216666
2000 Mean,2.866454790762875
2000 Median,2.884993477875000
SC Asia
Urban Expansion Rates
regional_below_location
1970 Mean,4.756480991974111
1970 Median,4.768308245777778
1980 Mean,4.484180285952721
1980 Median,4.450542320555556
1990 Mean,3.827238967100445
1990 Median,3.798764999861111
2000 Mean,4.210830463352500
2000 Median,4.173353281700000
India
Urban Expansion Rates
regional_below_location
1970 Mean,5.518460849287208
1970 Median,5.514285173623874
1980 Mean,5.583572521642005
1980 Median,5.589363878952702
1990 Mean,5.446585910548977
1990 Median,5.451930669860360
2000 Mean,5.492661627543466
2000 Median,5.492668617789215
China
Urban Expansion Rates
regional_below_location
1970 Mean,7.563889028758485
1970 Median,7.549775588577207
1980 Mean,8.404129520918364
1980 Median,8.412548254885714
1990 Mean,6.204268867666838
1990 Median,6.166490911675926
2000 Mean,5.628038757976102
2000 Median,5.598955060474138
E Asia
Urban Expansion Rates
regional_below_location
1970 Mean,nan
1970 Median,nan
1980 Mean,nan
1980 Median,nan
1990 Mean,nan
1990 Median,nan
2000 Mean,nan
2000 Median,nan
SE Asia
Urban Expansion Rates
regional_below_location
1970 Mean,3.595245856398445
1970 Median,3.550507840111111
1980 Mean,3.624451190474889
1980 Median,3.553162720666667
1990 Mean,4.260855365712350
1990 Median,4.226016913700001
2000 Mean,3.646650439877333
2000 Median,3.642942870500000
N Am
Population Density
regional_below_location
1970 Mean,3.442938212697884
1970 Median,3.423026753628000
1980 Mean,2.924925406200261
1980 Median,2.904809144368400
1990 Mean,2.438944107844132
1990 Median,2.393012816542000
2000 Mean,2.125310530294550
2000 Median,2.092531824660000
2010 Mean,1.335710875936671
2010 Median,1.316320809637500
CS Am
Population Density
regional_below_location
1970 Mean,7.856866757301999
1970 Median,7.780356876727272
1980 Mean,7.670562088095999
1980 Median,7.569854046954545
1990 Mean,10.087988411573617
1990 Median,9.861565505923078
2000 Mean,7.402910818572462
2000 Median,7.262207894230770
2010 Mean,7.451625713435215
2010 Median,7.476686470571428
Europe
Population Density
regional_below_location
1970 Mean,7.048328405323975
1970 Median,6.983064991262500
1980 Mean,5.643147567189972
1980 Median,5.606081661320454
1990 Mean,4.236323971711108
1990 Median,4.193181473130357
2000 Mean,3.777566879291704
2000 Median,3.741340618594642
2010 Mean,2.087171091488544
2010 Median,2.077401649718750
Africa
Population Density
regional_below_location
1970 Mean,13.452204583209763
1970 Median,13.240777380869048
1980 Mean,12.412654595452928
1980 Median,12.457006928607141
1990 Mean,11.112305161341833
1990 Median,11.039196769130953
2000 Mean,9.919690077657545
2000 Median,9.826547902238095
2010 Mean,8.945083944028033
2010 Median,8.869365098450000
SW Asia
Population Density
regional_below_location
1970 Mean,11.262138553670161
1970 Median,10.947956518997621
1980 Mean,10.369339449710402
1980 Median,10.162520325892382
1990 Mean,9.456933089644489
1990 Median,9.330353587312000
2000 Mean,7.388432079743201
2000 Median,7.294557781966668
2010 Mean,10.698498709007122
2010 Median,10.354235459618749
SC Asia
Population Density
regional_below_location
1970 Mean,10.685223736143094
1970 Median,10.501357179988890
1980 Mean,11.463562960656335
1980 Median,11.083448917277778
1990 Mean,12.546551877260942
1990 Median,12.168309817833332
2000 Mean,11.306442682168223
2000 Median,11.115793830111112
2010 Mean,17.413008520277700
2010 Median,17.439372341299997
India
Population Density
regional_below_location
1970 Mean,19.473322206454338
1970 Median,19.341696009103604
1980 Mean,15.697088197755930
1980 Median,15.489400086761261
1990 Mean,13.607195742951106
1990 Median,13.532128821094593
2000 Mean,10.728763530879288
2000 Median,10.693620727360360
2010 Mean,7.960442378858771
2010 Median,7.913213271017157
China
Population Density
regional_below_location
1970 Mean,16.935545965933315
1970 Median,16.729134228819632
1980 Mean,9.758544305476393
1980 Median,9.672377246723570
1990 Mean,6.025121932599729
1990 Median,6.001236085488426
2000 Mean,6.636857336420979
2000 Median,6.591675293369907
2010 Mean,4.505839173222498
2010 Median,4.475711349225862
E Asia
Population Density
regional_below_location
1970 Mean,nan
1970 Median,nan
1980 Mean,nan
1980 Median,nan
1990 Mean,5.184404635999997
1990 Median,5.184404636000000
2000 Mean,nan
2000 Median,nan
2010 Mean,nan
2010 Median,nan
SE Asia
Population Density
regional_below_location
1970 Mean,13.911444305760901
1970 Median,13.650718036150000
1980 Mean,9.321860069321222
1980 Median,9.246423819722221
1990 Mean,11.027895668801650
1990 Median,10.761822807075001
2000 Mean,10.065532068301399
2000 Median,10.005035263300000
2010 Mean,7.174069283249584
2010 Median,7.208105475583333
